0,5.9463
1,5.945
2,6.9893
3,7.124
4,8.9456
5,7.5434
6,14.967
7,9.9581
8,11.094
9,9.6057
10,11.264
11,36.321
12,11.161
13,8.4939
14,7.5616
15,7.1209
16,7.2529
17,8.5388
18,12.065
19,8.0506
20,9.7941
21,11.455
22,6.4143
23,6.4575
